income_groups,age,gender,year,population
high_income,22.0,1.0,1993.0,8166640.0
high_income,22.0,1.0,1994.0,8050031.0
high_income,22.0,1.0,1999.0,7635493.0
high_income,22.0,1.0,2000.0,7670484.0
high_income,22.0,1.0,2001.0,7760968.0
high_income,22.0,1.0,2002.0,7892138.0
high_income_typo,22.0,1.0,2003.0,7928233.0
high_income,22.0,1.0,2004.0,7922132.0
high_income,22.0,1.0,2005.0,7917974.0
high_income,22.0,1.0,2006.0,7899242.0
high_income_typo,22.0,1.0,2008.0,7940212.0
high_income,22.0,1.0,2009.0,7916615.0
high_income,22.0,1.0,2012.0,8140091.0
high_income,22.0,1.0,2013.0,8143211.0
high_income,22.0,1.0,2014.0,8054780.0
high_income,22.0,1.0,2015.0,7952180.0
high_income,22.0,1.0,2016.0,7863307.0
high_income,22.0,1.0,2017.0,7786583.0
high_income,22.0,1.0,2018.0,7731883.0
high_income,22.0,1.0,2019.0,7720567.0
high_income,22.0,1.0,2020.0,7699563.0
high_income,22.0,1.0,2021.0,7649417.0
high_income,22.0,1.0,2023.0,7650833.0
high_income,22.0,1.0,2024.0,7546605.0
high_income,22.0,2.0,1950.0,5574361.0
high_income,22.0,3.0,1953.0,5549649.0
high_income,22.0,2.0,1954.0,5464113.0
high_income,22.0,2.0,1956.0,5422021.0
high_income,22.0,2.0,1957.0,5514971.0
high_income,22.0,2.0,1959.0,5507238.0
high_income,22.0,2.0,1961.0,5601615.0
high_income,22.0,2.0,1962.0,5782517.0
high_income,22.0,2.0,1963.0,5844796.0
high_income,22.0,2.0,1967.0,5797401.0
high_income,22.0,3.0,1968.0,6262398.0
high_income,22.0,2.0,1969.0,7045359.0
high_income,22.0,2.0,1970.0,7279340.0
high_income,22.0,2.0,1971.0,7250760.0
high_income,22.0,2.0,1972.0,7208275.0
high_income,22.0,2.0,1975.0,7307927.0
high_income,22.0,2.0,1976.0,7361695.0
high_income,22.0,2.0,1979.0,7613935.0
high_income_typo,22.0,2.0,1980.0,7708079.0
high_income,22.0,2.0,1981.0,7813810.0
high_income,22.0,2.0,1982.0,7874840.0
high_income,22.0,2.0,1984.0,7908884.0
high_income,22.0,2.0,1986.0,7950058.0
high_income,22.0,2.0,1987.0,7883035.0
high_income,22.0,2.0,1988.0,7666699.0
high_income,22.0,2.0,1989.0,7575607.0
high_income,22.0,2.0,1990.0,7633944.0
high_income,22.0,2.0,1991.0,7665857.0
high_income,22.0,2.0,1992.0,7747068.0
high_income,22.0,3.0,1993.0,7790314.0
high_income,22.0,2.0,1995.0,7493949.0
high_income,22.0,2.0,1996.0,7405837.0
high_income,22.0,2.0,1997.0,7331673.0
high_income,22.0,2.0,1999.0,7220571.0
high_income,22.0,2.0,2000.0,7235109.0
high_income,22.0,2.0,2004.0,7435985.0
high_income,22.0,3.0,2006.0,7350620.0
high_income,22.0,2.0,2007.0,7355059.0
high_income,22.0,2.0,2008.0,7348973.0
high_income,22.0,2.0,2009.0,7320541.0
high_income,22.0,2.0,2011.0,7433262.0
high_income,22.0,2.0,2013.0,7493016.0
high_income,22.0,2.0,2014.0,7415891.0
high_income,22.0,2.0,2015.0,7302705.0
high_income,22.0,2.0,2016.0,7204805.0
high_income,22.0,2.0,2017.0,7143669.0
high_income,22.0,2.0,2019.0,7108163.0
high_income,22.0,2.0,2020.0,7087526.0
high_income,22.0,2.0,2021.0,7034684.0
high_income,22.0,2.0,2022.0,7069478.0
high_income,22.0,2.0,2023.0,7065442.0
high_income,23.0,1.0,1950.0,5351923.0
high_income,23.0,1.0,1951.0,5399268.0
high_income,23.0,3.0,1953.0,5460221.0
high_income_typo,23.0,1.0,1954.0,5447077.0
high_income,23.0,3.0,1955.0,5376620.0
high_income,23.0,1.0,1956.0,5344704.0
high_income,23.0,1.0,1958.0,5459546.0
high_income,23.0,1.0,1960.0,5526875.0
high_income,23.0,1.0,1961.0,5560667.0
high_income,23.0,1.0,1962.0,5629822.0
high_income,23.0,1.0,1964.0,5850919.0
high_income,23.0,1.0,1965.0,5881269.0
high_income,23.0,1.0,1969.0,6358941.0
high_income,23.0,1.0,1970.0,7168420.0
high_income,23.0,1.0,1971.0,7407520.0
high_income,23.0,1.0,1974.0,7386937.0
high_income,23.0,1.0,1975.0,7411212.0
high_income,23.0,1.0,1976.0,7470190.0
high_income,23.0,1.0,1977.0,7547647.0
high_income,23.0,1.0,1979.0,7762651.0
high_income,23.0,1.0,1980.0,7856327.0
high_income,23.0,1.0,1981.0,8001284.0
high_income,23.0,1.0,1982.0,8127655.0
high_income,23.0,1.0,1983.0,8191573.0
high_income,23.0,1.0,1984.0,8227203.0
high_income,23.0,1.0,1985.0,8248935.0
high_income,23.0,1.0,1986.0,8298343.0
high_income,23.0,1.0,1988.0,8260075.0
high_income,23.0,1.0,1989.0,8023759.0
high_income,23.0,1.0,1990.0,7958070.0
high_income,23.0,1.0,1991.0,8052637.0
high_income,23.0,1.0,1993.0,8190767.0
high_income,23.0,1.0,1994.0,8188388.0
high_income,23.0,1.0,1995.0,8074262.0
high_income,23.0,1.0,1996.0,7934283.0
high_income,23.0,1.0,1997.0,7862248.0
high_income,23.0,1.0,1998.0,7768817.0
high_income_typo,23.0,1.0,1999.0,7676344.0
high_income,23.0,1.0,2000.0,7686162.0
high_income,23.0,1.0,2002.0,7819134.0
high_income,23.0,1.0,2003.0,7954397.0
high_income,23.0,1.0,2004.0,8000184.0
high_income,23.0,1.0,2005.0,8005437.0
high_income,23.0,1.0,2007.0,8001718.0
high_income,23.0,3.0,2008.0,8047418.0
high_income,23.0,1.0,2009.0,8039529.0
high_income,23.0,1.0,2010.0,8017673.0
high_income,23.0,1.0,2011.0,8084164.0
high_income,23.0,1.0,2012.0,8163237.0
high_income,23.0,1.0,2013.0,8239347.0
high_income,23.0,1.0,2014.0,8252757.0
high_income,23.0,1.0,2016.0,8088507.0
high_income,23.0,1.0,2017.0,7981846.0
high_income,23.0,1.0,2018.0,7897659.0
high_income,23.0,1.0,2019.0,7860578.0
high_income,23.0,1.0,2022.0,7788419.0
high_income,23.0,1.0,2024.0,7793867.0
high_income,23.0,2.0,1950.0,5587281.0
high_income,23.0,2.0,1951.0,5557944.0
high_income_typo,23.0,2.0,1953.0,5558547.0
high_income,23.0,2.0,1954.0,5542516.0
high_income,23.0,2.0,1956.0,5395904.0
high_income,23.0,2.0,1957.0,5404859.0
high_income,23.0,2.0,1959.0,5528823.0
high_income,23.0,2.0,1960.0,5503788.0
high_income,23.0,2.0,1961.0,5489018.0
high_income,23.0,2.0,1964.0,5859311.0
high_income,23.0,2.0,1966.0,5988970.0
high_income,23.0,2.0,1967.0,5979577.0
high_income,23.0,2.0,1968.0,5792718.0
high_income,23.0,3.0,1970.0,7051622.0
high_income,23.0,2.0,1971.0,7302410.0
high_income,23.0,2.0,1973.0,7224784.0
high_income,23.0,2.0,1974.0,7220694.0
high_income,23.0,2.0,1975.0,7260288.0
high_income,23.0,2.0,1976.0,7314925.0
high_income,23.0,2.0,1977.0,7371833.0
high_income,23.0,2.0,1980.0,7634787.0
high_income_typo,23.0,2.0,1982.0,7826913.0
high_income,23.0,2.0,1983.0,7889806.0
high_income,23.0,2.0,1984.0,7930127.0
high_income,23.0,2.0,1986.0,7942104.0
high_income,23.0,2.0,1987.0,7965866.0
high_income,23.0,2.0,1988.0,7902154.0
high_income_typo,23.0,2.0,1989.0,7695279.0
high_income,23.0,2.0,1990.0,7610166.0
high_income,23.0,2.0,1991.0,7675162.0
high_income,23.0,2.0,1992.0,7706721.0
high_income,23.0,2.0,1993.0,7782299.0
high_income,23.0,2.0,1994.0,7823451.0
high_income,23.0,2.0,1995.0,7707186.0
high_income,23.0,2.0,1996.0,7528220.0
high_income,23.0,2.0,1997.0,7445096.0
high_income,23.0,2.0,1998.0,7361714.0
high_income,23.0,3.0,1999.0,7272620.0
high_income,23.0,2.0,2000.0,7267116.0
high_income,23.0,2.0,2001.0,7286547.0
high_income,23.0,2.0,2002.0,7353449.0
high_income,23.0,2.0,2003.0,7479803.0
high_income,23.0,2.0,2004.0,7522279.0
high_income_typo,23.0,2.0,2006.0,7466972.0
high_income,23.0,2.0,2007.0,7425207.0
high_income,23.0,2.0,2010.0,7403878.0
high_income,23.0,3.0,2011.0,7444381.0
high_income,23.0,2.0,2012.0,7497004.0
high_income_typo,23.0,2.0,2014.0,7566699.0
high_income,23.0,2.0,2015.0,7493391.0
high_income,23.0,2.0,2017.0,7295375.0
high_income,23.0,2.0,2018.0,7233762.0
high_income,23.0,2.0,2019.0,7202785.0
high_income_typo,23.0,2.0,2021.0,7145856.0
high_income,23.0,2.0,2023.0,7149845.0
high_income,24.0,1.0,1951.0,5325843.0
high_income,24.0,1.0,1952.0,5378870.0
high_income,24.0,1.0,1953.0,5414446.0
high_income,24.0,1.0,1954.0,5458339.0
high_income,24.0,1.0,1955.0,5446870.0
high_income,24.0,1.0,1956.0,5370269.0
high_income,24.0,1.0,1957.0,5320893.0
high_income,24.0,1.0,1959.0,5454190.0
high_income,24.0,1.0,1960.0,5510600.0
high_income,24.0,1.0,1962.0,5555601.0
high_income,24.0,3.0,1963.0,5643428.0
high_income,24.0,1.0,1964.0,5789085.0
high_income,24.0,1.0,1965.0,5864779.0
high_income,24.0,1.0,1966.0,5890213.0
high_income,24.0,1.0,1968.0,6042521.0
high_income,24.0,1.0,1969.0,5874339.0
high_income,24.0,1.0,1970.0,6376400.0
high_income_typo,24.0,1.0,1972.0,7456372.0
high_income,24.0,1.0,1973.0,7422817.0
high_income,24.0,1.0,1974.0,7395222.0
high_income,24.0,3.0,1977.0,7484033.0
high_income,24.0,1.0,1978.0,7561681.0
high_income,24.0,1.0,1979.0,7694857.0
high_income,24.0,3.0,1980.0,7791281.0
high_income,24.0,1.0,1981.0,7878497.0
high_income,24.0,1.0,1982.0,8004401.0
high_income,24.0,1.0,1983.0,8132865.0
high_income,24.0,1.0,1984.0,8202172.0
high_income,24.0,1.0,1986.0,8269408.0
high_income,24.0,1.0,1987.0,8312166.0
high_income,24.0,1.0,1989.0,8252136.0
high_income,24.0,1.0,1990.0,8060812.0
high_income,24.0,1.0,1991.0,8000611.0
high_income,24.0,1.0,1993.0,8143149.0
high_income,24.0,1.0,1994.0,8210462.0
high_income,24.0,1.0,1996.0,8105751.0
high_income,24.0,1.0,1997.0,7966210.0
high_income,24.0,1.0,1998.0,7884056.0
high_income_typo,24.0,1.0,1999.0,7790522.0
high_income,24.0,1.0,2000.0,7719989.0
high_income,24.0,1.0,2001.0,7744800.0
high_income,24.0,1.0,2002.0,7792708.0
high_income,24.0,1.0,2003.0,7884285.0
high_income,24.0,1.0,2004.0,8022996.0
high_income,24.0,1.0,2005.0,8077968.0
high_income,24.0,1.0,2006.0,8086500.0
high_income,24.0,1.0,2007.0,8105586.0
high_income,24.0,1.0,2009.0,8148214.0
high_income,24.0,1.0,2011.0,8131610.0
high_income,24.0,1.0,2013.0,8269375.0
high_income,24.0,1.0,2014.0,8354997.0
high_income,24.0,1.0,2015.0,8380184.0
high_income,24.0,1.0,2016.0,8316610.0
high_income,24.0,1.0,2017.0,8208048.0
high_income,24.0,1.0,2021.0,7956207.0
high_income,24.0,1.0,2022.0,7960098.0
high_income,24.0,1.0,2023.0,7901822.0
high_income,24.0,2.0,1950.0,5616809.0
high_income,24.0,2.0,1952.0,5531041.0
high_income,24.0,2.0,1953.0,5510639.0
high_income,24.0,2.0,1954.0,5545287.0
high_income,24.0,2.0,1955.0,5531149.0
high_income,24.0,2.0,1956.0,5446360.0
high_income,24.0,2.0,1958.0,5389042.0
high_income,24.0,2.0,1959.0,5493291.0
high_income,24.0,2.0,1960.0,5523211.0
high_income,24.0,2.0,1962.0,5484019.0
high_income,24.0,2.0,1963.0,5597782.0
high_income,24.0,2.0,1964.0,5801111.0
high_income,24.0,2.0,1965.0,5866829.0
high_income,24.0,3.0,1967.0,5979802.0
high_income,24.0,2.0,1968.0,5973556.0
high_income,24.0,2.0,1969.0,5803349.0
high_income,24.0,2.0,1970.0,6284683.0
high_income,24.0,2.0,1971.0,7079664.0
high_income,24.0,2.0,1974.0,7239402.0
high_income,24.0,2.0,1976.0,7268204.0
high_income,24.0,2.0,1977.0,7323841.0
high_income,24.0,2.0,1978.0,7380245.0
high_income,24.0,2.0,1981.0,7649928.0
high_income,24.0,2.0,1982.0,7734899.0
high_income,24.0,2.0,1983.0,7839423.0
high_income,24.0,2.0,1984.0,7906199.0
high_income,24.0,2.0,1986.0,7944215.0
high_income,24.0,2.0,1987.0,7957181.0
high_income,24.0,2.0,1988.0,7981432.0
high_income,24.0,2.0,1989.0,7928757.0
high_income,24.0,2.0,1990.0,7732303.0
high_income,24.0,2.0,1992.0,7716311.0
high_income,24.0,2.0,1994.0,7816481.0
high_income,24.0,2.0,1995.0,7855945.0
high_income,24.0,2.0,1996.0,7741518.0
high_income,24.0,2.0,2000.0,7321013.0
high_income,24.0,2.0,2001.0,7320333.0
high_income,24.0,2.0,2002.0,7345047.0
high_income,24.0,2.0,2004.0,7544674.0
high_income,24.0,2.0,2006.0,7570975.0
high_income_typo,24.0,2.0,2007.0,7536762.0
high_income,24.0,2.0,2008.0,7515629.0
high_income,24.0,2.0,2009.0,7537978.0
high_income,24.0,3.0,2010.0,7516990.0
high_income,24.0,2.0,2011.0,7477832.0
high_income,24.0,2.0,2012.0,7505656.0
high_income,24.0,2.0,2013.0,7555925.0
high_income,24.0,2.0,2014.0,7622110.0
high_income,24.0,2.0,2015.0,7639474.0
high_income,24.0,2.0,2016.0,7572336.0
high_income,24.0,2.0,2017.0,7471136.0
high_income_typo,24.0,2.0,2018.0,7378519.0
high_income,24.0,2.0,2020.0,7269988.0
high_income,24.0,2.0,2022.0,7227635.0
high_income,25.0,1.0,1950.0,5243865.0
high_income,25.0,1.0,1951.0,5307222.0
high_income,25.0,1.0,1952.0,5317635.0
high_income,25.0,1.0,1953.0,5379361.0
high_income,25.0,1.0,1954.0,5415654.0
high_income,25.0,1.0,1955.0,5464029.0
high_income,25.0,1.0,1956.0,5451049.0
high_income,25.0,1.0,1958.0,5308647.0
high_income,25.0,1.0,1959.0,5338519.0
high_income,25.0,1.0,1962.0,5525434.0
high_income,25.0,1.0,1963.0,5563223.0
high_income,25.0,1.0,1964.0,5660477.0
high_income,25.0,1.0,1965.0,5808455.0
high_income,25.0,1.0,1966.0,5881837.0
high_income,25.0,1.0,1968.0,6022554.0
high_income,25.0,3.0,1970.0,5885822.0
high_income,25.0,1.0,1971.0,6401820.0
high_income,25.0,1.0,1973.0,7496077.0
high_income,25.0,1.0,1974.0,7449034.0
high_income_typo,25.0,1.0,1975.0,7403169.0
high_income,25.0,1.0,1976.0,7397651.0
high_income,25.0,1.0,1977.0,7435279.0
high_income,25.0,1.0,1978.0,7498418.0
high_income,25.0,1.0,1979.0,7578651.0
high_income,25.0,1.0,1981.0,7818311.0
high_income,25.0,1.0,1983.0,8014281.0
high_income,25.0,1.0,1984.0,8144368.0
high_income,25.0,1.0,1987.0,8289567.0
high_income,25.0,1.0,1988.0,8297513.0
high_income,25.0,1.0,1989.0,8318765.0
high_income,25.0,1.0,1992.0,8046314.0
high_income,25.0,1.0,1996.0,8240791.0
high_income,25.0,1.0,1997.0,8136566.0
high_income,25.0,1.0,1998.0,7989203.0
high_income,25.0,1.0,1999.0,7907382.0
high_income,25.0,1.0,2001.0,7773583.0
high_income,25.0,1.0,2002.0,7809945.0
high_income,25.0,3.0,2004.0,7949780.0
high_income,25.0,1.0,2005.0,8090041.0
high_income,25.0,1.0,2006.0,8148677.0
high_income,25.0,1.0,2008.0,8217343.0
high_income,25.0,1.0,2010.0,8236177.0
high_income,25.0,1.0,2011.0,8242718.0
high_income,25.0,1.0,2012.0,8241619.0
high_income,25.0,1.0,2013.0,8300479.0
high_income,25.0,1.0,2014.0,8383976.0
high_income,25.0,1.0,2015.0,8485174.0
high_income,25.0,3.0,2016.0,8515813.0
high_income,25.0,1.0,2017.0,8427670.0
high_income,25.0,1.0,2018.0,8310774.0
high_income,25.0,1.0,2019.0,8216811.0
high_income,25.0,1.0,2020.0,8141224.0
high_income,25.0,1.0,2024.0,8009234.0
high_income,25.0,2.0,1950.0,5621378.0
high_income,25.0,2.0,1952.0,5551217.0
high_income,25.0,2.0,1953.0,5529422.0
high_income,25.0,2.0,1954.0,5507578.0
high_income,25.0,2.0,1955.0,5540496.0
high_income,25.0,2.0,1957.0,5436637.0
high_income,25.0,2.0,1958.0,5364413.0
high_income,25.0,2.0,1960.0,5483936.0
high_income,25.0,2.0,1961.0,5515656.0
high_income,25.0,2.0,1962.0,5492652.0
high_income,25.0,2.0,1965.0,5815943.0
high_income,25.0,3.0,1966.0,5877025.0
high_income,25.0,2.0,1967.0,5856940.0
high_income,25.0,2.0,1968.0,5968249.0
high_income,25.0,2.0,1969.0,5977011.0
high_income,25.0,2.0,1970.0,5802654.0
high_income,25.0,2.0,1972.0,7096179.0
high_income,25.0,2.0,1973.0,7349005.0
high_income,25.0,2.0,1974.0,7310569.0
high_income,25.0,2.0,1975.0,7245459.0
high_income,25.0,2.0,1977.0,7275509.0
high_income,25.0,2.0,1978.0,7330046.0
high_income,25.0,2.0,1979.0,7387189.0
high_income,25.0,2.0,1980.0,7530145.0
high_income,25.0,2.0,1981.0,7629675.0
high_income,25.0,2.0,1983.0,7746361.0
high_income,25.0,2.0,1984.0,7853843.0
high_income,25.0,2.0,1988.0,7973000.0
high_income,25.0,2.0,1989.0,8004803.0
high_income,25.0,2.0,1990.0,7964033.0
high_income,25.0,2.0,1991.0,7773966.0
high_income,25.0,2.0,1992.0,7693915.0
high_income,25.0,2.0,1994.0,7779558.0
high_income,25.0,3.0,1995.0,7849798.0
high_income,25.0,2.0,1996.0,7888994.0
high_income_typo,25.0,2.0,1997.0,7776983.0
high_income,25.0,2.0,1998.0,7593919.0
high_income,25.0,2.0,2000.0,7435622.0
high_income,25.0,2.0,2001.0,7368552.0
high_income,25.0,2.0,2002.0,7375475.0
high_income,25.0,2.0,2003.0,7406957.0
high_income,25.0,2.0,2004.0,7480323.0
high_income,25.0,3.0,2005.0,7609790.0
high_income,25.0,2.0,2006.0,7644599.0
high_income,25.0,2.0,2008.0,7616181.0
high_income,25.0,2.0,2009.0,7597564.0
high_income,25.0,2.0,2010.0,7609666.0
high_income,25.0,2.0,2011.0,7576108.0
high_income,25.0,2.0,2012.0,7532875.0
high_income,25.0,2.0,2013.0,7562572.0
high_income,25.0,2.0,2014.0,7622554.0
high_income,25.0,2.0,2015.0,7691140.0
high_income_typo,25.0,2.0,2017.0,7643777.0
high_income,25.0,2.0,2018.0,7543587.0
high_income,25.0,2.0,2019.0,7458811.0
high_income,25.0,2.0,2020.0,7383597.0
high_income,25.0,2.0,2021.0,7320509.0
high_income,25.0,2.0,2022.0,7313171.0
high_income,25.0,2.0,2023.0,7303172.0
high_income,25.0,2.0,2024.0,7264919.0
high_income,26.0,1.0,1950.0,5142459.0
high_income,26.0,1.0,1951.0,5221987.0
high_income,26.0,1.0,1952.0,5289646.0
high_income,26.0,1.0,1954.0,5375130.0
high_income,26.0,3.0,1955.0,5411231.0
high_income,26.0,1.0,1956.0,5462710.0
high_income,26.0,1.0,1957.0,5448765.0
high_income,26.0,1.0,1959.0,5307132.0
high_income,26.0,1.0,1961.0,5467261.0
high_income,26.0,1.0,1962.0,5525880.0
high_income,26.0,1.0,1963.0,5534968.0
high_income,26.0,1.0,1964.0,5575061.0
high_income,26.0,1.0,1965.0,5669859.0
high_income,26.0,1.0,1968.0,5879276.0
high_income,26.0,1.0,1969.0,6044162.0
high_income,26.0,1.0,1970.0,6071869.0
high_income,26.0,3.0,1973.0,7282317.0
high_income,26.0,1.0,1974.0,7518383.0
high_income_typo,26.0,1.0,1975.0,7460334.0
high_income,26.0,1.0,1976.0,7416540.0
high_income,26.0,1.0,1977.0,7414462.0
high_income,26.0,1.0,1978.0,7453053.0
high_income,26.0,1.0,1979.0,7515538.0
high_income,26.0,1.0,1980.0,7602749.0
high_income,26.0,1.0,1983.0,7903446.0
high_income,26.0,1.0,1984.0,8027689.0
high_income,26.0,1.0,1985.0,8159023.0
high_income,26.0,1.0,1986.0,8241113.0
high_income,26.0,1.0,1987.0,8290333.0
high_income,26.0,1.0,1988.0,8286362.0
high_income,26.0,1.0,1990.0,8349893.0
high_income,26.0,1.0,1992.0,8153461.0
high_income,26.0,1.0,1993.0,8091366.0
high_income,26.0,1.0,1994.0,8152206.0
high_income,26.0,3.0,1995.0,8185554.0
high_income,26.0,1.0,1996.0,8259479.0
high_income,26.0,1.0,1997.0,8268996.0
high_income,26.0,1.0,1998.0,8156723.0
high_income,26.0,1.0,1999.0,8011231.0
high_income,26.0,1.0,2000.0,7941584.0
high_income,26.0,1.0,2001.0,7876070.0
high_income_typo,26.0,1.0,2003.0,7878770.0
high_income,26.0,1.0,2004.0,7929331.0
high_income,26.0,1.0,2006.0,8157918.0
high_income,26.0,3.0,2007.0,8242599.0
high_income,26.0,1.0,2008.0,8289405.0
high_income,26.0,1.0,2009.0,8304973.0
high_income,26.0,1.0,2010.0,8293195.0
high_income,26.0,1.0,2011.0,8331155.0
high_income,26.0,1.0,2012.0,8343630.0
high_income,26.0,1.0,2013.0,8338406.0
high_income,26.0,1.0,2014.0,8406985.0
high_income,26.0,1.0,2015.0,8507057.0
high_income,26.0,1.0,2016.0,8611497.0
high_income,26.0,1.0,2017.0,8613542.0
high_income,26.0,1.0,2018.0,8514545.0
high_income,26.0,1.0,2019.0,8422867.0
high_income,26.0,1.0,2020.0,8324327.0
high_income,26.0,1.0,2022.0,8261310.0
high_income,26.0,1.0,2023.0,8222306.0
high_income,26.0,1.0,2024.0,8165396.0
high_income,26.0,2.0,1950.0,5565750.0
high_income,26.0,2.0,1951.0,5595027.0
high_income,26.0,2.0,1952.0,5589288.0
high_income,26.0,2.0,1953.0,5531897.0
high_income,26.0,2.0,1954.0,5514161.0
high_income,26.0,2.0,1956.0,5527578.0
high_income,26.0,2.0,1957.0,5515228.0
high_income,26.0,2.0,1958.0,5428772.0
high_income,26.0,2.0,1959.0,5359170.0
high_income,26.0,3.0,1960.0,5373423.0
high_income,26.0,2.0,1961.0,5482185.0
high_income,26.0,2.0,1963.0,5496253.0
high_income,26.0,2.0,1965.0,5622112.0
high_income,26.0,2.0,1970.0,5979640.0
high_income,26.0,2.0,1972.0,6308016.0
high_income,26.0,2.0,1973.0,7113834.0
high_income,26.0,2.0,1974.0,7363296.0
high_income,26.0,2.0,1975.0,7319177.0
high_income,26.0,2.0,1977.0,7240147.0
high_income,26.0,3.0,1978.0,7282035.0
high_income,26.0,2.0,1979.0,7335685.0
high_income,26.0,2.0,1984.0,7759447.0
high_income,26.0,2.0,1985.0,7869541.0
high_income,26.0,2.0,1988.0,7978748.0
high_income_typo,26.0,3.0,1990.0,8037287.0
high_income,26.0,2.0,1992.0,7813552.0
high_income,26.0,2.0,1994.0,7790153.0
high_income,26.0,2.0,1995.0,7813478.0
high_income,26.0,3.0,1996.0,7882752.0
high_income,26.0,2.0,1997.0,7922235.0
high_income,26.0,2.0,1998.0,7803912.0
high_income,26.0,2.0,1999.0,7623895.0
high_income,26.0,2.0,2001.0,7478375.0
high_income,26.0,2.0,2002.0,7420313.0
high_income,26.0,2.0,2003.0,7436020.0
high_income,26.0,2.0,2005.0,7544765.0
high_income,26.0,2.0,2006.0,7660479.0
high_income,26.0,2.0,2007.0,7699713.0
high_income,26.0,2.0,2008.0,7702745.0
high_income,26.0,3.0,2009.0,7690321.0
high_income,26.0,2.0,2010.0,7663656.0
high_income,26.0,2.0,2011.0,7661617.0
high_income,26.0,2.0,2012.0,7623704.0
high_income,26.0,2.0,2013.0,7586211.0
high_income,26.0,2.0,2015.0,7688853.0
high_income,26.0,2.0,2017.0,7778858.0
high_income,26.0,2.0,2018.0,7711809.0
high_income,26.0,2.0,2019.0,7620135.0
high_income,26.0,2.0,2020.0,7521263.0
high_income,26.0,2.0,2021.0,7433975.0
high_income,26.0,2.0,2022.0,7393887.0
high_income,26.0,3.0,2023.0,7385024.0
high_income,26.0,2.0,2024.0,7359269.0
high_income,27.0,1.0,1950.0,5076659.0
high_income,27.0,1.0,1955.0,5372054.0
high_income_typo,27.0,1.0,1956.0,5406729.0
high_income,27.0,1.0,1957.0,5467742.0
high_income,27.0,1.0,1958.0,5457307.0
high_income,27.0,1.0,1959.0,5362885.0
high_income,27.0,1.0,1960.0,5311888.0
high_income,27.0,1.0,1961.0,5352259.0
high_income,27.0,1.0,1963.0,5537870.0
high_income,27.0,1.0,1964.0,5551686.0
high_income,27.0,1.0,1965.0,5582772.0
high_income,27.0,3.0,1966.0,5676848.0
high_income,27.0,1.0,1968.0,5870665.0
high_income,27.0,1.0,1970.0,6054862.0
high_income,27.0,1.0,1971.0,6095270.0
high_income,27.0,1.0,1974.0,7307152.0
high_income,27.0,1.0,1975.0,7532586.0
high_income,27.0,1.0,1976.0,7471373.0
high_income,27.0,1.0,1977.0,7432260.0
high_income,27.0,1.0,1979.0,7470254.0
high_income,27.0,1.0,1980.0,7539723.0
high_income,27.0,1.0,1981.0,7620914.0
high_income,27.0,1.0,1983.0,7847248.0
high_income,27.0,1.0,1984.0,7917326.0
high_income,27.0,1.0,1985.0,8043626.0
high_income,27.0,1.0,1986.0,8180718.0
high_income,27.0,1.0,1988.0,8297567.0
high_income,27.0,1.0,1990.0,8331946.0
high_income,27.0,1.0,1991.0,8391143.0
high_income,27.0,1.0,1992.0,8376205.0
high_income,27.0,1.0,1993.0,8201965.0
high_income,27.0,1.0,1995.0,8176893.0
high_income,27.0,1.0,1996.0,8209822.0
high_income,27.0,1.0,1997.0,8284004.0
high_income,27.0,1.0,1998.0,8288556.0
high_income,27.0,1.0,2000.0,8049320.0
high_income,27.0,3.0,2001.0,7989190.0
high_income,27.0,1.0,2002.0,7935398.0
high_income,27.0,1.0,2003.0,7901697.0
high_income,27.0,1.0,2004.0,7948068.0
high_income,27.0,1.0,2005.0,7998314.0
high_income,27.0,1.0,2006.0,8086802.0
high_income,27.0,1.0,2007.0,8251519.0
high_income_typo,27.0,3.0,2008.0,8344646.0
high_income,27.0,1.0,2009.0,8370253.0
high_income,27.0,1.0,2010.0,8378356.0
high_income,27.0,1.0,2011.0,8382076.0
